arac_yasi,km,yillik_km,hasar_skoru,motor_hacmi_cc,motor_gucu_hp,guc_hacim_orani,cekis_enc,kimden_galeri,kimden_bayi,agir_hasarli_evet,takasa_uygun_evet,marka_enc,seri_enc,yakit_tipi_enc,vites_tipi_enc,kasa_tipi_enc,renk_enc,arac_durumu_enc,fiyat_log,fiyat
26.0,285000.0,10961.538461538461,3,1595.0,100.0,0.06269592476489028,0,0,0,0,1,57,185,4,0,9,12,3,12.301387370778713,220000.0
21.0,297000.0,14142.857142857143,13,1422.0,80.0,0.05625879043600562,0,0,0,0,1,57,185,1,0,9,7,3,12.611541086966115,300000.0
27.0,260000.0,9629.62962962963,3,1595.0,100.0,0.06269592476489028,0,0,0,0,0,57,185,4,0,9,2,3,12.388398368982115,240000.0
18.0,356500.0,19805.555555555555,2,1422.0,80.0,0.05625879043600562,0,0,0,0,0,57,185,1,0,9,18,3,12.779875885354993,355000.0
19.0,204000.0,10736.842105263158,2,1390.0,75.0,0.0539568345323741,0,0,0,0,0,57,185,4,0,9,7,3,12.75130259456002,345000.0
25.0,271000.0,10840.0,2,1595.0,100.0,0.06269592476489028,0,0,0,0,1,57,185,4,0,9,6,3,12.388398368982115,240000.0
22.0,218000.0,9909.09090909091,0,1422.0,75.0,0.052742616033755275,0,0,0,0,0,57,185,1,0,9,2,3,12.75130259456002,345000.0
22.0,281000.0,12772.727272727272,2,1422.0,75.0,0.052742616033755275,0,0,0,0,0,57,185,1,0,9,14,3,12.660331092405906,315000.0
18.0,260000.0,14444.444444444445,0,1422.0,75.0,0.052742616033755275,0,0,0,0,0,57,185,1,0,9,18,3,15.096444681204078,3600000.0
21.0,196500.0,9357.142857142857,8,1390.0,75.0,0.0539568345323741,0,0,0,0,0,57,185,4,0,9,6,3,12.611541086966115,300000.0
20.0,310000.0,15500.0,6,1390.0,75.0,0.0539568345323741,0,0,0,0,0,57,185,0,0,9,7,3,12.577639650232573,290000.0
21.0,253000.0,12047.619047619048,0,1422.0,75.0,0.052742616033755275,0,0,0,0,0,57,185,1,0,9,2,3,12.834683971615659,375000.0
22.0,261000.0,11863.636363636364,0,1422.0,75.0,0.052742616033755275,0,0,0,0,0,57,185,1,0,9,5,3,12.637858308703688,308000.0
25.0,277000.0,11080.0,0,1598.0,75.0,0.04693366708385482,0,0,0,0,0,57,185,4,0,9,3,3,12.25486757159303,210000.0
21.0,294000.0,14000.0,0,1300.0,100.0,0.07692307692307693,0,0,0,0,1,57,185,1,0,9,7,3,12.765691290604371,350000.0
22.0,216000.0,9818.181818181818,13,1422.0,75.0,0.052742616033755275,0,0,0,0,0,57,185,1,0,9,13,3,12.899222326086994,400000.0
21.0,247000.0,11761.904761904761,4,1422.0,75.0,0.052742616033755275,0,0,0,0,0,57,185,1,0,9,10,3,12.706850963741102,330000.0
27.0,280000.0,10370.37037037037,0,1595.0,100.0,0.06269592476489028,0,0,0,0,0,57,185,4,0,9,13,3,11.970356641102999,158000.0
22.0,223000.0,10136.363636363636,0,1390.0,100.0,0.07194244604316546,0,0,0,0,1,57,185,4,0,9,13,3,12.577639650232573,290000.0
20.0,256000.0,12800.0,2,1422.0,80.0,0.05625879043600562,0,0,0,0,1,57,185,1,0,9,2,3,12.793862088206213,360000.0
22.0,213600.0,9709.09090909091,0,1390.0,100.0,0.07194244604316546,0,0,0,0,0,57,185,4,0,9,18,3,12.608202196848836,299000.0
26.0,320000.0,12307.692307692309,0,1595.0,100.0,0.06269592476489028,0,0,0,0,1,57,185,4,1,9,13,3,12.524530013005734,275000.0
26.0,256000.0,9846.153846153846,0,1595.0,100.0,0.06269592476489028,0,0,0,0,0,57,185,4,0,9,18,3,12.323860125621126,225000.0
19.0,285000.0,15000.0,14,1422.0,80.0,0.05625879043600562,0,0,0,0,1,57,185,1,0,9,6,3,12.577639650232573,290000.0
22.0,298000.0,13545.454545454546,12,1390.0,75.0,0.0539568345323741,0,0,0,0,1,57,185,0,0,9,7,3,12.608202196848836,299000.0
20.0,280000.0,14000.0,6,1422.0,80.0,0.05625879043600562,0,0,0,0,0,57,185,1,0,9,18,3,12.628070334272698,305000.0
20.0,221800.0,11090.0,5,1422.0,80.0,0.05625879043600562,0,0,0,0,0,57,185,1,0,9,5,3,12.923914877701906,410000.0
22.0,222000.0,10090.90909090909,0,1390.0,100.0,0.07194244604316546,0,0,0,0,0,57,185,4,0,9,13,3,12.676079399771027,320000.0
21.0,294000.0,14000.0,7,1422.0,80.0,0.05625879043600562,0,0,0,0,0,57,185,1,0,9,7,3,12.524530013005734,275000.0
22.0,269800.0,12263.636363636364,8,1390.0,75.0,0.0539568345323741,0,0,0,0,1,57,185,4,0,9,2,3,12.793862088206213,360000.0
21.0,263000.0,12523.809523809523,13,1422.0,75.0,0.052742616033755275,0,0,0,0,0,57,185,1,0,9,7,3,12.524530013005734,275000.0
25.0,211000.0,8440.0,13,1595.0,100.0,0.06269592476489028,0,0,0,0,0,57,185,4,0,9,12,3,12.660331092405906,315000.0
25.0,304000.0,12160.0,0,1595.0,100.0,0.06269592476489028,0,0,0,0,0,57,185,4,0,9,3,3,12.301387370778713,220000.0
26.0,255000.0,9807.692307692309,3,1499.0,105.0,0.07179487179487179,0,0,0,0,1,57,185,4,0,9,8,3,12.54254845357358,280000.0
20.0,300000.0,15000.0,0,1422.0,80.0,0.05625879043600562,0,0,0,0,0,57,185,1,0,9,2,3,12.765691290604371,350000.0
20.0,235000.0,11750.0,2,1422.0,80.0,0.05625879043600562,0,0,0,0,0,57,185,1,0,9,6,3,12.644330802262578,310000.0
18.0,377000.0,20944.444444444445,13,1422.0,80.0,0.05625879043600562,0,0,0,0,1,57,185,1,0,9,18,3,12.676079399771027,320000.0
18.0,318645.0,17702.5,2,1422.0,80.0,0.05625879043600562,0,0,0,0,0,57,185,1,0,9,2,3,12.706850963741102,330000.0
26.0,257000.0,9884.615384615385,0,1595.0,100.0,0.06269592476489028,0,0,0,0,0,57,185,4,0,9,12,3,12.384223015005313,239000.0
27.0,380000.0,14074.074074074075,4,1499.0,105.0,0.07179487179487179,0,0,0,0,0,57,185,1,0,10,6,3,12.206077645517674,200000.0
27.0,247865.0,9180.185185185184,0,1595.0,100.0,0.06269592476489028,0,0,0,0,0,57,185,4,0,9,2,3,12.608202196848836,299000.0
22.0,246000.0,11181.818181818182,0,1422.0,75.0,0.052742616033755275,0,0,0,0,0,57,185,1,0,9,6,3,12.567240979056246,287000.0
28.0,360000.0,12857.142857142857,0,1595.0,100.0,0.06269592476489028,0,0,0,0,0,57,185,4,0,9,5,3,12.524530013005734,275000.0
25.0,260009.0,10400.36,13,1598.0,100.0,0.0625782227784731,0,0,0,0,0,57,185,4,0,9,3,3,12.345838935721968,230000.0
32.0,265000.0,8281.25,13,1900.0,125.0,0.06578947368421052,0,0,0,0,1,57,185,1,0,9,11,3,12.04355959836804,170000.0
20.0,320000.0,16000.0,0,1422.0,80.0,0.05625879043600562,0,0,0,0,0,57,185,1,0,9,5,3,12.577639650232573,290000.0
20.0,314000.0,15700.0,0,1422.0,80.0,0.05625879043600562,0,0,0,0,0,57,185,1,0,9,6,3,12.611541086966115,300000.0
21.0,177800.0,8466.666666666666,7,1422.0,75.0,0.052742616033755275,0,0,0,0,0,57,185,1,0,9,5,3,12.948012371209098,420000.0
20.0,286000.0,14300.0,13,1422.0,80.0,0.05625879043600562,0,0,0,0,1,57,185,1,0,9,6,3,12.777055016970678,354000.0
23.0,275000.0,11956.521739130434,0,1390.0,75.0,0.0539568345323741,0,0,0,0,0,57,185,4,0,9,21,3,12.464587201678082,259000.0
21.0,336000.0,16000.0,15,1422.0,80.0,0.05625879043600562,0,0,0,0,0,57,185,1,0,9,10,3,12.691583538230217,325000.0
25.0,227000.0,9080.0,0,1499.0,105.0,0.07179487179487179,0,0,0,0,0,57,185,4,0,9,12,3,12.345838935721968,230000.0
22.0,298000.0,13545.454545454546,6,1422.0,75.0,0.052742616033755275,0,0,0,0,1,57,185,1,0,9,7,3,12.577639650232573,290000.0
21.0,241268.0,11488.952380952382,11,1422.0,80.0,0.05625879043600562,0,0,0,0,1,57,185,1,0,9,3,3,12.577639650232573,290000.0
24.0,214500.0,8937.5,0,1390.0,60.0,0.04316546762589928,0,0,0,0,0,57,185,4,0,9,2,3,12.468440756144114,260000.0
21.0,276000.0,13142.857142857143,11,1422.0,75.0,0.052742616033755275,0,0,0,0,0,57,185,1,0,9,2,3,12.660331092405906,315000.0
23.0,216000.0,9391.304347826086,1,1390.0,75.0,0.0539568345323741,0,0,0,0,0,57,185,4,0,9,6,3,12.847929163278053,380000.0
26.0,278000.0,10692.307692307691,5,1595.0,100.0,0.06269592476489028,0,0,0,0,0,57,185,4,0,9,13,3,12.345838935721968,230000.0
25.0,148000.0,5920.0,13,1595.0,100.0,0.06269592476489028,0,0,0,0,0,57,185,4,0,9,18,3,12.278397958261774,215000.0
22.0,300000.0,13636.363636363636,13,1422.0,75.0,0.052742616033755275,0,0,0,0,0,57,185,1,0,9,7,3,12.449022745701502,255000.0
22.0,404000.0,18363.636363636364,13,1896.0,130.0,0.06856540084388185,0,0,0,0,0,57,185,1,0,9,11,3,12.936036208848487,415000.0
25.0,203000.0,8120.0,13,1595.0,100.0,0.06269592476489028,0,0,0,0,0,57,185,4,0,9,11,3,12.301387370778713,220000.0
22.0,306000.0,13909.09090909091,0,1422.0,75.0,0.052742616033755275,0,0,0,0,0,57,185,1,0,9,22,3,12.54254845357358,280000.0
22.0,320000.0,14545.454545454546,11,1422.0,75.0,0.052742616033755275,0,0,0,0,0,57,185,1,0,9,6,3,12.611537753638338,299999.0
22.0,228000.0,10363.636363636364,7,1390.0,75.0,0.0539568345323741,0,0,0,0,0,57,185,4,0,9,2,3,12.793862088206213,360000.0
26.0,316000.0,12153.846153846154,0,1595.0,100.0,0.06269592476489028,0,0,0,0,0,57,185,4,0,9,3,3,12.19602736016897,198000.0
27.0,301000.0,11148.148148148148,0,1595.0,100.0,0.06269592476489028,0,0,0,0,0,57,185,4,0,9,18,3,12.367345048436391,235000.0
26.0,261000.0,10038.461538461539,0,1598.0,75.0,0.04693366708385482,0,0,0,0,0,57,185,4,0,9,13,3,12.429220196836383,250000.0
21.0,325000.0,15476.190476190477,13,1422.0,75.0,0.052742616033755275,0,0,0,0,0,57,185,1,0,9,6,3,12.54254845357358,280000.0
21.0,312000.0,14857.142857142857,0,1390.0,75.0,0.0539568345323741,0,0,0,0,1,57,185,4,0,9,5,3,12.691583538230217,325000.0
18.0,260000.0,14444.444444444445,4,1422.0,80.0,0.05625879043600562,0,0,0,0,0,57,185,1,0,9,8,3,12.676079399771027,320000.0
23.0,210000.0,9130.434782608696,13,1390.0,75.0,0.0539568345323741,0,0,0,0,1,57,185,4,0,9,19,3,12.506180941677357,270000.0
19.0,393000.0,20684.21052631579,2,1422.0,75.0,0.052742616033755275,0,0,0,0,0,57,185,1,0,9,18,3,12.847929163278053,380000.0
18.0,218000.0,12111.111111111111,10,1422.0,80.0,0.05625879043600562,0,0,0,0,0,57,185,1,0,9,6,3,12.948012371209098,420000.0
18.0,233000.0,12944.444444444445,7,1422.0,80.0,0.05625879043600562,0,0,0,0,0,57,185,1,0,9,2,3,12.959846800844963,425000.0
20.0,263000.0,13150.0,2,1422.0,80.0,0.05625879043600562,0,0,0,0,0,57,185,1,0,9,5,3,12.73670383776449,340000.0
22.0,231000.0,10500.0,8,1390.0,75.0,0.0539568345323741,0,0,0,0,0,57,185,4,0,9,2,3,12.765691290604371,350000.0
27.0,299000.0,11074.074074074075,0,1595.0,100.0,0.06269592476489028,0,0,0,0,1,57,185,4,0,9,21,3,12.345838935721968,230000.0
21.0,300000.0,14285.714285714286,3,1422.0,80.0,0.05625879043600562,0,0,0,0,1,57,185,1,0,9,7,3,12.847929163278053,380000.0
23.0,263805.0,11469.782608695652,0,1390.0,75.0,0.0539568345323741,0,0,0,0,0,57,185,4,0,9,2,3,12.660331092405906,315000.0
21.0,274000.0,13047.619047619048,0,1422.0,80.0,0.05625879043600562,0,0,0,0,0,57,185,1,0,9,18,3,12.468440756144114,260000.0
22.0,271000.0,12318.181818181818,0,1422.0,75.0,0.052742616033755275,0,0,0,0,1,57,185,1,0,9,2,3,12.971542813248437,430000.0
25.0,295000.0,11800.0,11,1595.0,100.0,0.06269592476489028,0,0,0,0,0,57,185,4,0,9,12,3,12.449022745701502,255000.0
20.0,343000.0,17150.0,0,1422.0,75.0,0.052742616033755275,0,0,0,0,0,57,185,1,0,9,7,3,12.765691290604371,350000.0
27.0,260330.0,9641.851851851852,0,1598.0,75.0,0.04693366708385482,0,0,0,0,0,57,185,4,0,9,3,3,11.967187086434018,157500.0
20.0,266000.0,13300.0,1,1422.0,75.0,0.052742616033755275,0,0,0,0,0,57,185,1,0,9,7,3,12.971542813248437,430000.0
25.0,280000.0,11200.0,0,1598.0,100.0,0.0625782227784731,0,0,0,0,0,57,185,4,0,9,3,3,12.577639650232573,290000.0
22.0,228000.0,10363.636363636364,1,1422.0,75.0,0.052742616033755275,0,0,0,0,1,57,185,1,0,9,8,3,12.899222326086994,400000.0
19.0,250000.0,13157.894736842105,0,1422.0,80.0,0.05625879043600562,0,0,0,0,0,57,185,1,0,9,18,3,12.983103608918753,435000.0
22.0,265000.0,12045.454545454546,12,1390.0,75.0,0.0539568345323741,0,0,0,0,0,57,185,4,0,9,3,3,12.59473402514672,295000.0
19.0,321000.0,16894.736842105263,14,1390.0,100.0,0.07194244604316546,0,0,0,0,0,57,185,4,0,9,13,3,12.765691290604371,350000.0
26.0,320000.0,12307.692307692309,11,1896.0,90.0,0.04746835443037975,0,0,0,0,1,57,185,1,0,9,8,3,12.413090879946887,246000.0
23.0,26508.0,1152.5217391304348,3,1390.0,75.0,0.0539568345323741,0,0,0,0,0,57,185,4,0,9,2,3,12.611541086966115,300000.0
22.0,284000.0,12909.09090909091,5,1422.0,75.0,0.052742616033755275,0,0,0,0,1,57,185,1,0,9,6,3,12.73670383776449,340000.0
20.0,300000.0,15000.0,0,1422.0,80.0,0.05625879043600562,0,0,0,0,0,57,185,1,0,9,18,3,12.834683971615659,375000.0
22.0,290000.0,13181.818181818182,14,1390.0,100.0,0.07194244604316546,0,0,0,1,1,57,185,4,0,9,21,3,12.873904582205107,390000.0
22.0,280000.0,12727.272727272728,8,1390.0,75.0,0.0539568345323741,0,0,0,0,0,57,185,4,0,9,7,3,12.660331092405906,315000.0
20.0,333000.0,16650.0,0,1499.0,105.0,0.07179487179487179,0,0,0,0,0,57,185,1,0,9,2,3,12.706850963741102,330000.0
20.0,258000.0,12900.0,0,1422.0,80.0,0.05625879043600562,0,0,0,0,0,57,185,1,0,9,8,3,12.644330802262578,310000.0
23.0,325000.0,14130.434782608696,13,1422.0,75.0,0.052742616033755275,0,0,0,0,0,57,185,1,0,9,18,3,12.301387370778713,220000.0
23.0,265805.0,11556.739130434782,2,1390.0,75.0,0.0539568345323741,0,0,0,0,0,57,185,4,0,9,2,3,12.660331092405906,315000.0
20.0,339000.0,16950.0,0,1422.0,75.0,0.052742616033755275,0,0,0,0,0,57,185,1,0,9,2,3,12.59473402514672,295000.0
20.0,320000.0,16000.0,4,1422.0,80.0,0.05625879043600562,0,0,0,0,1,57,185,1,0,9,2,3,12.506180941677357,270000.0
26.0,290000.0,11153.846153846154,0,1595.0,100.0,0.06269592476489028,0,0,0,0,0,57,185,4,0,9,11,3,12.506180941677357,270000.0
27.0,246000.0,9111.111111111111,13,1595.0,100.0,0.06269592476489028,0,0,0,0,1,57,185,4,0,9,13,3,12.323860125621126,225000.0
18.0,223100.0,12394.444444444445,2,1390.0,85.0,0.06115107913669065,0,0,0,0,0,57,185,4,0,9,2,3,12.84265212010087,378000.0
22.0,249000.0,11318.181818181818,0,1390.0,75.0,0.0539568345323741,0,0,0,0,1,57,185,0,0,9,2,3,12.873904582205107,390000.0
18.0,211000.0,11722.222222222223,9,1422.0,80.0,0.05625879043600562,0,0,0,0,0,57,185,1,0,9,18,3,12.948012371209098,420000.0
23.0,312000.0,13565.217391304348,11,1422.0,75.0,0.052742616033755275,0,0,0,0,0,57,185,1,0,9,12,3,12.611541086966115,300000.0
22.0,291000.0,13227.272727272728,12,1422.0,75.0,0.052742616033755275,0,0,0,0,1,57,185,1,0,9,2,3,12.899222326086994,400000.0
21.0,305000.0,14523.809523809523,4,1422.0,75.0,0.052742616033755275,0,0,0,0,0,57,185,1,0,9,6,3,12.54254845357358,280000.0
18.0,230000.0,12777.777777777777,16,1422.0,75.0,0.052742616033755275,0,0,0,1,0,57,185,1,0,9,5,3,12.765691290604371,350000.0
20.0,358000.0,17900.0,8,1422.0,80.0,0.05625879043600562,0,0,0,0,0,57,185,1,0,9,2,3,12.506180941677357,270000.0
20.0,225000.0,11250.0,4,1422.0,75.0,0.052742616033755275,0,0,0,0,0,57,185,1,0,9,7,3,12.706850963741102,330000.0
25.0,246000.0,9840.0,0,1499.0,105.0,0.07179487179487179,0,0,0,0,0,57,185,4,0,10,12,3,12.206077645517674,200000.0
21.0,291000.0,13857.142857142857,6,1422.0,75.0,0.052742616033755275,0,0,0,0,0,57,185,1,0,9,8,3,12.577639650232573,290000.0
22.0,248000.0,11272.727272727272,0,1390.0,75.0,0.0539568345323741,0,0,0,0,1,57,185,0,0,9,2,3,12.847929163278053,380000.0
21.0,289000.0,13761.904761904761,1,1499.0,105.0,0.07179487179487179,0,0,0,0,0,57,185,1,0,9,2,3,12.765691290604371,350000.0
21.0,317000.0,15095.238095238095,0,1422.0,75.0,0.052742616033755275,0,0,0,0,0,57,185,1,0,9,7,3,12.765691290604371,350000.0
18.0,290000.0,16111.111111111111,4,1422.0,75.0,0.052742616033755275,0,0,0,0,1,57,185,1,0,9,2,3,12.676079399771027,320000.0
19.0,250000.0,13157.894736842105,0,1422.0,80.0,0.05625879043600562,0,0,0,0,0,57,185,1,0,9,7,3,12.128116509451258,185000.0
26.0,148000.0,5692.307692307692,2,1896.0,68.0,0.035864978902953586,0,0,0,0,0,57,185,1,0,9,11,3,12.301387370778713,220000.0
25.0,264000.0,10560.0,0,1598.0,100.0,0.0625782227784731,0,0,0,0,1,57,185,4,0,9,13,3,12.367345048436391,235000.0
19.0,350000.0,18421.052631578947,8,1422.0,80.0,0.05625879043600562,0,0,0,0,0,57,185,1,0,9,6,3,12.611541086966115,300000.0
20.0,298000.0,14900.0,3,1422.0,80.0,0.05625879043600562,0,0,0,0,0,57,185,1,0,9,2,3,12.77280873810987,352500.0
18.0,313000.0,17388.88888888889,9,1422.0,75.0,0.052742616033755275,0,0,0,0,0,57,185,1,0,9,18,3,12.871337193291367,389000.0
27.0,242600.0,8985.185185185184,2,1595.0,100.0,0.06269592476489028,0,0,0,0,0,57,185,4,0,9,5,3,12.36819574669825,235200.0
18.0,345000.0,19166.666666666668,13,1422.0,80.0,0.05625879043600562,0,0,0,0,1,57,185,1,0,9,7,3,12.706850963741102,330000.0
18.0,234000.0,13000.0,3,1422.0,80.0,0.05625879043600562,0,0,0,0,0,57,185,1,0,9,2,3,12.959846800844963,425000.0
22.0,328000.0,14909.09090909091,4,1390.0,100.0,0.07194244604316546,0,0,0,0,0,57,185,4,0,9,13,3,12.75130259456002,345000.0
21.0,281000.0,13380.952380952382,7,1422.0,75.0,0.052742616033755275,0,0,0,0,0,57,185,1,0,9,8,3,12.577639650232573,290000.0
25.0,316000.0,12640.0,11,1595.0,100.0,0.06269592476489028,0,0,0,0,0,57,185,4,0,9,18,3,12.460718739865236,258000.0
21.0,265000.0,12619.047619047618,5,1422.0,75.0,0.052742616033755275,0,0,0,0,1,57,185,1,0,9,7,3,12.77138929548529,352000.0
25.0,331000.0,13240.0,13,1896.0,110.0,0.0580168776371308,0,0,0,0,1,57,185,1,0,9,3,3,12.468440756144114,260000.0
27.0,120000.0,4444.444444444444,6,1500.0,75.0,0.05,0,1,0,0,1,57,185,4,0,9,21,3,12.959846800844963,425000.0
20.0,253000.0,12650.0,8,1500.0,75.0,0.05,0,1,0,0,1,57,185,1,0,9,6,3,12.577639650232573,290000.0
22.0,187000.0,8500.0,8,1390.0,75.0,0.0539568345323741,0,0,0,0,0,57,185,4,0,9,7,3,12.899222326086994,400000.0
25.0,199700.0,7988.0,4,1598.0,100.0,0.0625782227784731,0,0,0,0,1,57,185,4,0,9,13,3,12.660331092405906,315000.0
18.0,220000.0,12222.222222222223,8,1422.0,80.0,0.05625879043600562,0,1,0,0,1,57,185,1,0,9,2,3,13.101141783851535,489500.0
21.0,292000.0,13904.761904761905,0,1422.0,80.0,0.05625879043600562,0,0,0,0,0,57,185,1,0,9,6,3,12.54254845357358,280000.0
19.0,307000.0,16157.894736842105,0,1422.0,80.0,0.05625879043600562,0,0,0,0,0,57,185,1,0,9,18,3,12.59473402514672,295000.0
19.0,169000.0,8894.736842105263,2,1390.0,75.0,0.0539568345323741,0,0,0,0,1,57,185,4,0,9,7,3,12.834683971615659,375000.0
21.0,341000.0,16238.095238095239,7,1422.0,75.0,0.052742616033755275,0,0,0,0,0,57,185,1,0,9,18,3,12.676079399771027,320000.0
22.0,350000.0,15909.09090909091,12,1300.0,100.0,0.07692307692307693,0,1,0,0,0,57,185,4,0,9,2,3,12.676079399771027,320000.0
25.0,317000.0,12680.0,0,1595.0,100.0,0.06269592476489028,0,1,0,0,1,57,185,4,0,9,13,3,12.377927112974284,237500.0
20.0,185000.0,9250.0,11,1500.0,100.0,0.06666666666666667,0,1,0,0,1,57,185,1,0,9,10,3,12.84265212010087,378000.0
20.0,315000.0,15750.0,0,1422.0,80.0,0.05625879043600562,0,0,0,0,0,57,185,1,0,9,5,3,12.611541086966115,300000.0
22.0,267000.0,12136.363636363636,3,1422.0,75.0,0.052742616033755275,0,0,0,0,0,57,185,1,0,9,8,3,12.59473402514672,295000.0
22.0,204000.0,9272.727272727272,1,1422.0,75.0,0.052742616033755275,0,0,0,0,0,57,185,1,0,9,6,3,12.886643575525625,395000.0
20.0,226000.0,11300.0,4,1390.0,100.0,0.07194244604316546,0,0,0,0,0,57,185,0,0,9,18,3,12.54254845357358,280000.0
22.0,366276.0,16648.909090909092,0,1390.0,100.0,0.07194244604316546,0,0,0,0,0,57,185,4,0,9,2,3,12.660331092405906,315000.0
26.0,290000.0,11153.846153846154,0,1595.0,100.0,0.06269592476489028,0,1,0,0,1,57,185,4,0,9,11,3,12.428820118415677,249900.0
23.0,255000.0,11086.95652173913,12,1422.0,75.0,0.052742616033755275,0,0,0,0,0,57,185,1,0,9,12,3,12.524530013005734,275000.0
26.0,358000.0,13769.23076923077,13,1500.0,100.0,0.06666666666666667,0,1,0,0,1,57,185,4,0,9,11,3,12.323860125621126,225000.0
21.0,300000.0,14285.714285714286,5,1422.0,75.0,0.052742616033755275,0,0,0,0,1,57,185,1,0,9,8,3,13.005831808336863,445000.0
25.0,282000.0,11280.0,14,1598.0,100.0,0.0625782227784731,0,0,0,0,0,57,185,0,0,9,14,3,12.73670383776449,340000.0
20.0,354000.0,17700.0,4,1422.0,80.0,0.05625879043600562,0,1,0,0,1,57,185,1,0,9,18,3,12.706850963741102,330000.0
21.0,360000.0,17142.85714285714,0,1422.0,75.0,0.052742616033755275,0,1,0,0,1,57,185,1,0,9,2,3,12.762830066509972,349000.0
20.0,265000.0,13250.0,8,1390.0,75.0,0.0539568345323741,0,1,0,0,1,57,185,4,0,9,18,3,12.524530013005734,275000.0
26.0,195000.0,7500.0,3,1896.0,110.0,0.0580168776371308,0,0,0,0,0,57,185,1,0,9,3,3,12.611541086966115,300000.0
20.0,250000.0,12500.0,4,1422.0,80.0,0.05625879043600562,0,0,0,0,0,57,185,1,0,9,18,3,12.899222326086994,400000.0
20.0,349000.0,17450.0,2,1422.0,80.0,0.05625879043600562,0,0,0,0,0,57,185,1,0,9,6,3,12.706850963741102,330000.0
20.0,365000.0,18250.0,10,1422.0,80.0,0.05625879043600562,0,0,0,0,0,57,185,1,0,9,6,3,12.706850963741102,330000.0
26.0,240000.0,9230.76923076923,0,1598.0,100.0,0.0625782227784731,0,1,0,0,1,57,185,4,1,9,12,3,12.230770136157428,205000.0
23.0,332000.0,14434.782608695652,0,1300.0,75.0,0.057692307692307696,0,1,0,0,1,57,185,4,0,9,18,3,12.691583538230217,325000.0
26.0,280000.0,10769.23076923077,0,1900.0,125.0,0.06578947368421052,0,1,0,0,1,57,185,1,0,9,11,3,12.765691290604371,350000.0
22.0,212000.0,9636.363636363636,15,1390.0,75.0,0.0539568345323741,0,0,0,0,0,57,185,4,0,9,6,3,12.429220196836383,250000.0
26.0,274000.0,10538.461538461539,4,1595.0,100.0,0.06269592476489028,0,0,0,0,0,57,185,4,0,9,18,3,12.128116509451258,185000.0
20.0,294352.0,14717.6,0,1422.0,80.0,0.05625879043600562,0,0,0,0,1,57,185,1,0,9,18,3,12.660331092405906,315000.0
25.0,345000.0,13800.0,14,1598.0,75.0,0.04693366708385482,0,0,0,0,0,57,185,4,0,9,7,3,12.400820837540556,243000.0
22.0,220000.0,10000.0,1,1300.0,75.0,0.057692307692307696,0,1,0,0,1,57,185,4,0,9,19,3,12.959846800844963,425000.0
27.0,230000.0,8518.518518518518,12,1900.0,150.0,0.07894736842105263,0,1,0,0,1,57,185,4,0,2,6,3,12.013706813470414,165000.0
22.0,263000.0,11954.545454545454,10,1300.0,100.0,0.07692307692307693,0,1,0,0,1,57,185,4,0,9,19,3,12.691583538230217,325000.0
22.0,381000.0,17318.18181818182,4,1422.0,75.0,0.052742616033755275,0,0,0,0,0,57,185,1,0,9,18,3,12.560247968016562,285000.0
27.0,240000.0,8888.888888888889,0,1500.0,100.0,0.06666666666666667,0,1,0,0,1,57,185,4,0,9,12,3,12.095146671399466,179000.0
26.0,215000.0,8269.23076923077,3,1598.0,100.0,0.0625782227784731,0,0,0,0,0,57,185,4,0,9,2,3,12.278397958261774,215000.0
20.0,336000.0,16800.0,0,1422.0,80.0,0.05625879043600562,0,0,0,0,0,57,185,1,0,9,2,3,12.676079399771027,320000.0
22.0,249000.0,11318.181818181818,0,1390.0,100.0,0.07194244604316546,0,0,0,0,0,57,185,4,0,9,18,3,12.834683971615659,375000.0
22.0,377000.0,17136.363636363636,0,1422.0,75.0,0.052742616033755275,0,0,0,0,0,57,185,1,0,9,7,3,12.676079399771027,320000.0
18.0,262000.0,14555.555555555555,4,1422.0,80.0,0.05625879043600562,0,0,0,0,0,57,185,1,0,9,18,3,12.873904582205107,390000.0
18.0,269000.0,14944.444444444445,7,1422.0,80.0,0.05625879043600562,0,0,0,0,0,57,185,1,0,9,2,3,12.886643575525625,395000.0
23.0,261000.0,11347.826086956522,13,1390.0,75.0,0.0539568345323741,0,0,0,0,1,57,185,0,0,9,2,3,12.524530013005734,275000.0
20.0,330000.0,16500.0,14,1422.0,75.0,0.052742616033755275,0,0,0,0,0,57,185,1,0,9,18,3,12.765691290604371,350000.0
21.0,270000.0,12857.142857142857,0,1390.0,75.0,0.0539568345323741,0,0,0,0,0,57,185,4,0,9,7,3,12.54254845357358,280000.0
22.0,266000.0,12090.90909090909,12,1390.0,75.0,0.0539568345323741,0,0,0,0,0,57,185,4,0,9,18,3,12.560247968016562,285000.0
25.0,380000.0,15200.0,1,1598.0,75.0,0.04693366708385482,0,0,0,0,1,57,185,4,0,10,13,3,12.323860125621126,225000.0
22.0,397000.0,18045.454545454544,4,1422.0,75.0,0.052742616033755275,0,0,0,0,0,57,185,1,0,9,14,3,12.54254845357358,280000.0
27.0,325000.0,12037.037037037036,1,1595.0,100.0,0.06269592476489028,0,0,0,0,0,57,185,4,0,9,2,3,12.367345048436391,235000.0
20.0,252462.0,12623.1,5,1500.0,100.0,0.06666666666666667,0,1,0,0,0,57,185,1,0,9,5,3,12.779875885354993,355000.0
